Date,Time,LAt,Lng,AltAmsl,AltRel,Baro,Roll,Pitch,Yaw,Bat
26.09.2021,03:50:01,54.8903762,35.0196912,217.26,61.03554,98245.74,-0.87,-4.12,314.22,23593.38
26.09.2021,03:50:01,54.8903855,35.0196766,217.28,61.0638,98245.43,-0.31,-3.75,313.88,23596.89
26.09.2021,03:50:01,54.8903947,35.0196618,217.32,60.45345,98252.09,0.6,-4.44,314.16,23600.61
26.09.2021,03:50:01,54.8904038,35.0196469,217.32,60.59756,98250.51,0.73,-5.27,314.42,23604.5
26.09.2021,03:50:01,54.8904128,35.0196321,217.32,60.60603,98250.41,0.49,-6.47,314.96,23608.54
26.09.2021,03:50:02,54.8904218,35.0196173,217.29,60.82927,98247.98,0.3,-7.06,315.39,23612.24
26.09.2021,03:50:02,54.8904308,35.0196026,217.32,60.94794,98246.7,-0.41,-7.06,315.71,23614.23
26.09.2021,03:50:02,54.8904399,35.0195879,217.33,60.64559,98249.98,-0.82,-6.62,315.82,23618.19
26.09.2021,03:50:02,54.890449,35.0195733,217.33,60.10588,98255.88,-1.26,-6.16,315.86,23621.98
26.09.2021,03:50:02,54.8904582,35.0195586,217.34,60.43366,98252.31,-1.22,-5.85,315.69,23625.72
26.09.2021,03:50:03,54.8904674,35.0195438,217.31,60.48453,98251.73,-1.2,-6.07,315.49,23629.52
26.09.2021,03:50:03,54.8904765,35.0195291,217.31,60.28673,98253.91,-1.63,-6.18,315,23633.71
26.09.2021,03:50:03,54.8904856,35.0195145,217.28,60.64559,98250,-1.46,-5.34,314.44,23638.13
26.09.2021,03:50:03,54.8904944,35.0194997,217.27,60.69928,98249.41,-0.96,-4.86,314.14,23642.29
26.09.2021,03:50:03,54.8905032,35.0194849,217.25,60.5806,98250.69,-1.18,-5.76,313.89,23646.15
26.09.2021,03:50:04,54.8905118,35.0194701,217.23,61.31812,98242.64,-0.23,-6,313.69,23650.32
26.09.2021,03:50:04,54.8905206,35.0194553,217.24,60.866,98247.59,0.6,-6.1,314.11,23654.48
26.09.2021,03:50:04,54.8905292,35.0194405,217.26,60.91969,98247,1.02,-6.09,314.54,23658.68
26.09.2021,03:50:04,54.8905378,35.0194256,217.23,60.78123,98248.5,2.16,-5.57,315.54,23662.9
26.09.2021,03:50:04,54.8905463,35.0194107,217.2,59.99568,98257.06,2.32,-5.76,316.57,23667.06
26.09.2021,03:50:05,54.8905548,35.0193958,217.19,59.73571,98259.92,1.59,-6.14,317.1,23671.3
26.09.2021,03:50:05,54.8905635,35.0193812,217.21,60.41671,98252.48,1.62,-5.73,317.43,23673.31
26.09.2021,03:50:05,54.8905723,35.0193666,217.17,60.91404,98247.06,0.62,-5.06,317.66,23677.01
26.09.2021,03:50:05,54.890581,35.0193522,217.16,60.93664,98246.8,0.39,-7.27,317.21,23681.76
26.09.2021,03:50:05,54.8905898,35.0193379,217.15,61.04119,98245.67,0.87,-3.23,316.45,23685.45
26.09.2021,03:50:06,54.8905987,35.0193237,217.18,60.57777,98250.72,-1.42,-4.37,316.28,23688.36
26.09.2021,03:50:06,54.8906073,35.0193096,217.19,60.01546,98256.84,-0.3,-8.89,316.28,23692.46
26.09.2021,03:50:06,54.8906158,35.0192954,217.19,59.55769,98261.86,0.65,-9.9,316.58,23696.92
26.09.2021,03:50:06,54.8906244,35.0192812,217.18,60.01828,98256.83,0.62,-10.48,316.61,23701.28
26.09.2021,03:50:06,54.8906329,35.0192668,217.15,59.84309,98258.75,1.05,-8.98,316.76,23706.25
26.09.2021,03:50:07,54.8906416,35.0192524,217.13,59.58877,98261.5,-0.03,-7.16,316.58,23710.64
26.09.2021,03:50:07,54.8906504,35.0192379,217.1,59.2836,98264.83,-0.47,-6.37,316.45,23714.67
26.09.2021,03:50:07,54.8906594,35.0192233,217.09,59.62268,98261.14,-0.46,-6.84,316.23,23718.71
26.09.2021,03:50:07,54.8906683,35.0192087,217.14,59.56052,98261.83,-0.1,-7.66,316.07,23722.89
26.09.2021,03:50:07,54.8906771,35.0191943,217.16,59.02363,98267.69,0.77,-8.82,316.2,23725.09
26.09.2021,03:50:08,54.8906857,35.0191798,217.18,59.51248,98262.35,1.5,-8.14,316.81,23729.8
26.09.2021,03:50:08,54.8906943,35.0191653,217.19,59.45314,98262.98,1.09,-8.15,317.24,23734.56
26.09.2021,03:50:08,54.8907028,35.0191508,217.19,60.13414,98255.55,1.43,-7.99,317.53,23739.39
26.09.2021,03:50:08,54.8907113,35.0191363,217.2,60.91686,98247.02,1.75,-7.68,317.67,23743.63
26.09.2021,03:50:08,54.8907199,35.0191218,217.21,60.47322,98251.87,1.18,-8.49,317.39,23747.57
26.09.2021,03:50:09,54.8907287,35.0191074,217.27,60.10023,98255.93,0.28,-8.21,317.06,23751.26
26.09.2021,03:50:09,54.890738,35.0190925,217.27,60.38563,98252.81,0.39,-9.4,316.78,23754.77
26.09.2021,03:50:09,54.8907465,35.0190781,217.28,60.34042,98253.3,0.35,-9.35,316.51,23759.01
26.09.2021,03:50:09,54.8907549,35.0190641,217.27,60.24999,98254.3,0.52,-8.81,316.47,23761.17
26.09.2021,03:50:09,54.8907649,35.0190499,217.43,60.06915,98256.26,-0.01,-8.16,316.26,23765.01
26.09.2021,03:50:10,54.8907746,35.0190359,217.54,59.93916,98257.7,-0.58,-7.56,316.14,23769.6
26.09.2021,03:50:10,54.8907836,35.0190223,217.57,59.85722,98258.57,-0.58,-7.61,316.04,23774.08
26.09.2021,03:50:10,54.8907918,35.0190085,217.47,60.85469,98247.71,-0.76,-7.98,316.29,23779.05
26.09.2021,03:50:10,54.8908005,35.0189945,217.42,60.18782,98254.99,-1.35,-8.63,316.17,23783.88
26.09.2021,03:50:10,54.8908096,35.0189805,217.46,59.47575,98262.74,-1.03,-8.78,315.9,23788.5
26.09.2021,03:50:11,54.8908179,35.0189663,217.44,60.0748,98256.2,-0.1,-8.97,315.97,23793.24
26.09.2021,03:50:11,54.8908258,35.0189521,217.35,59.9646,98257.41,0.5,-8.59,316.22,23797.62
26.09.2021,03:50:11,54.890834,35.0189379,217.32,60.7671,98248.66,1.11,-9.55,316.61,23802.02
26.09.2021,03:50:11,54.8908427,35.0189236,217.35,60.70776,98249.29,0.96,-9.75,316.99,23806.48
26.09.2021,03:50:11,54.8908514,35.0189093,217.38,60.58625,98250.64,-0.59,-9.12,317.1,23811.37
26.09.2021,03:50:12,54.8908602,35.0188952,217.4,59.33446,98264.3,-0.52,-9.3,316.79,23816.55
26.09.2021,03:50:12,54.8908692,35.018881,217.44,59.65659,98260.78,-0.2,-7.8,316.7,23819.25
26.09.2021,03:50:12,54.8908779,35.0188669,217.46,60.33476,98253.38,0.12,-7.97,316.8,23823.42
26.09.2021,03:50:12,54.8908866,35.0188527,217.5,60.32064,98253.53,0.8,-9,316.79,23827.48
26.09.2021,03:50:12,54.8908951,35.0188383,217.57,60.39128,98252.77,0.61,-9.21,316.97,23831.34
26.09.2021,03:50:13,54.8909035,35.0188239,217.6,59.89678,98258.16,1.43,-9.77,317.01,23835.41
26.09.2021,03:50:13,54.890912,35.0188095,217.65,59.64529,98260.89,0.78,-9.52,316.81,23839.63
26.09.2021,03:50:13,54.8909208,35.0187951,217.72,61.21356,98243.78,0.79,-9.22,316.62,23843.9
26.09.2021,03:50:13,54.8909295,35.0187807,217.78,60.57212,98250.78,0.62,-8.63,316.55,23847.68
26.09.2021,03:50:13,54.8909385,35.0187664,217.86,60.6795,98249.61,-0.39,-8.75,316.28,23851.78
26.09.2021,03:50:14,54.8909475,35.0187519,217.89,60.59473,98250.55,-1.05,-7.51,316.12,23855.7
26.09.2021,03:50:14,54.8909565,35.0187376,217.92,60.60603,98250.41,-1.01,-7.43,316.24,23859.4
26.09.2021,03:50:14,54.8909657,35.0187233,217.95,60.2726,98254.06,-0.99,-7.73,316.29,23863.48
26.09.2021,03:50:14,54.8909747,35.0187091,217.98,60.72754,98249.08,-0.75,-8.53,316.26,23867.72
26.09.2021,03:50:14,54.8909836,35.0186947,218,60.24717,98254.33,0.02,-8.54,316.23,23872.24
26.09.2021,03:50:15,54.8909923,35.0186802,218,60.62016,98250.25,0.75,-7.92,316.53,23874.57
26.09.2021,03:50:15,54.8910008,35.0186658,217.97,59.94764,98257.59,0,-4.91,317.23,23877.83
26.09.2021,03:50:15,54.8910092,35.0186512,217.96,60.36302,98253.08,-0.26,-9.4,317.11,23881.35
26.09.2021,03:50:15,54.8910178,35.0186367,217.98,59.70463,98260.25,-0.04,-11.29,316.98,23885.73
26.09.2021,03:50:15,54.8910267,35.0186224,217.97,60.30368,98253.7,-0.73,-10.38,316.79,23890.4
26.09.2021,03:50:16,54.8910354,35.0186081,217.95,60.20195,98254.83,-1.11,-9,316.48,23894.92
26.09.2021,03:50:16,54.8910441,35.0185937,217.94,60.49018,98251.69,-0.43,-8.73,315.96,23899.31
26.09.2021,03:50:16,54.8910529,35.0185793,217.95,60.62581,98250.2,0.05,-8.86,315.57,23903.96
26.09.2021,03:50:16,54.8910617,35.0185649,217.96,60.83774,98247.89,0.92,-9.21,315.65,23908.53
26.09.2021,03:50:16,54.8910704,35.0185505,218.01,61.40006,98241.77,1.38,-8.66,316.16,23913.13
26.09.2021,03:50:17,54.8910791,35.018536,218.02,59.12253,98266.61,1.4,-8.11,316.73,23916.76
26.09.2021,03:50:17,54.8910878,35.0185217,218.06,60.28107,98253.97,0.62,-9.78,316.92,23920.84
26.09.2021,03:50:17,54.8910965,35.0185072,218.12,60.39128,98252.75,-0.13,-9.52,316.98,23924.52
26.09.2021,03:50:17,54.8911051,35.0184928,218.2,59.52378,98262.23,0.34,-11.5,317.35,23929
26.09.2021,03:50:17,54.8911138,35.0184784,218.26,59.82048,98258.98,0.55,-11.04,317.42,23931.63
26.09.2021,03:50:18,54.8911224,35.0184639,218.28,58.96994,98268.27,0.41,-9.67,317.31,23936.58
26.09.2021,03:50:18,54.8911311,35.0184497,218.29,59.98438,98257.21,0.35,-10.52,317.1,23940.58
26.09.2021,03:50:18,54.8911398,35.0184352,218.29,59.90808,98258.04,0.94,-10.97,317.04,23945.05
26.09.2021,03:50:18,54.8911487,35.0184209,218.33,60.1624,98255.26,0.01,-10.48,316.82,23949.77
26.09.2021,03:50:18,54.8911576,35.0184066,218.34,59.93634,98257.71,-0.18,-10.85,316.66,23954.01
26.09.2021,03:50:19,54.8911665,35.0183922,218.35,60.43649,98252.27,-1.3,-10.96,316.21,23958.59
26.09.2021,03:50:19,54.8911753,35.0183778,218.35,59.83179,98258.87,-0.69,-10.44,316.12,23963.41
26.09.2021,03:50:19,54.8911842,35.0183635,218.35,60.06915,98256.27,0.26,-9.63,315.96,23968.14
26.09.2021,03:50:19,54.8911931,35.018349,218.33,60.86882,98247.54,-0.48,-9,315.85,23972.58
26.09.2021,03:50:19,54.8912019,35.0183345,218.34,60.64559,98249.99,-0.06,-9.01,315.7,23976.79
26.09.2021,03:50:20,54.8912107,35.0183198,218.34,60.02393,98256.77,1.01,-9,315.65,23981
26.09.2021,03:50:20,54.8912194,35.0183052,218.35,60.84622,98247.79,0.91,-9.52,315.66,23985.21
26.09.2021,03:50:20,54.8912282,35.0182905,218.36,60.61451,98250.32,1.62,-10.85,315.99,23987.65
26.09.2021,03:50:20,54.891237,35.0182758,218.35,60.31781,98253.56,1.3,-10.12,316.85,23992.62
26.09.2021,03:50:20,54.8912458,35.0182613,218.37,60.15392,98255.36,0.83,-9.97,317.56,23997.34
26.09.2021,03:50:21,54.8912547,35.018247,218.37,59.42205,98263.34,0.65,-10.45,317.78,24002.16
26.09.2021,03:50:21,54.8912636,35.0182327,218.36,60.50431,98251.52,0.29,-10.3,318.15,24006.93
26.09.2021,03:50:21,54.8912725,35.0182186,218.41,59.98438,98257.2,-0.09,-10.68,318.5,24011.58
26.09.2021,03:50:21,54.8912817,35.0182045,218.43,59.30338,98264.64,-1.45,-9.82,318.61,24016.3
26.09.2021,03:50:21,54.8912911,35.0181906,218.47,61.22486,98243.67,-2,-9.36,317.8,24020.96
26.09.2021,03:50:22,54.8913001,35.0181767,218.5,59.60007,98261.38,-1.95,-8.48,316.71,24024.85
26.09.2021,03:50:22,54.891309,35.0181626,218.54,60.99598,98246.17,-0.95,-10.92,315.93,24029.01
26.09.2021,03:50:22,54.8913179,35.0181481,218.56,60.75297,98248.8,-0.37,-11.14,315.29,24034.02
26.09.2021,03:50:22,54.8913265,35.0181334,218.56,60.92817,98246.89,-0.4,-10.76,315.18,24038.67
26.09.2021,03:50:22,54.891335,35.0181186,218.56,61.01576,98245.94,0.54,-10.89,314.81,24043.31
26.09.2021,03:50:23,54.8913435,35.018104,218.55,60.36867,98253,1.05,-11.74,314.69,24047.63
26.09.2021,03:50:23,54.891352,35.0180895,218.54,61.02707,98245.83,2.09,-11.84,314.98,24052.21
26.09.2021,03:50:23,54.8913605,35.0180746,218.51,61.03271,98245.75,1.68,-12.6,315.46,24054.48
26.09.2021,03:50:23,54.891369,35.0180597,218.5,60.91686,98247.03,1.93,-11.74,316.09,24059.11
26.09.2021,03:50:23,54.8913777,35.0180449,218.5,61.51874,98240.45,2.4,-11.51,316.73,24063.65
26.09.2021,03:50:24,54.8913863,35.01803,218.45,61.2503,98243.4,1.6,-11.38,317.26,24068.27
26.09.2021,03:50:24,54.891395,35.0180151,218.38,60.73884,98248.98,1.14,-10.6,317.49,24073.19
26.09.2021,03:50:24,54.8914039,35.0180002,218.33,59.76962,98259.54,1.18,-10.8,317.12,24077.82
26.09.2021,03:50:24,54.8914128,35.0179856,218.28,59.67637,98260.57,1.55,-11.01,316.69,24082.54
26.09.2021,03:50:24,54.8914216,35.0179712,218.27,60.08327,98256.13,1.33,-11.01,316.04,24087
26.09.2021,03:50:25,54.8914304,35.0179569,218.23,60.30651,98253.68,2.05,-10.94,315.49,24091.32
26.09.2021,03:50:25,54.891439,35.0179426,218.22,60.77558,98248.58,1.93,-11.45,315.06,24095.26
26.09.2021,03:50:25,54.8914479,35.0179282,218.21,60.2613,98254.17,2.53,-11.8,315.17,24099.53
26.09.2021,03:50:25,54.8914567,35.0179138,218.21,60.38563,98252.83,2.27,-11.29,315.37,24103.97
26.09.2021,03:50:25,54.8914656,35.0178995,218.19,60.45345,98252.09,1.97,-11.49,315.73,24108.51
26.09.2021,03:50:26,54.8914745,35.0178853,218.13,60.81796,98248.11,1.33,-11.11,316.23,24112.89
26.09.2021,03:50:26,54.8914835,35.0178712,218.12,60.22456,98254.56,0.63,-11.38,316.63,24114.96
26.09.2021,03:50:26,54.8914925,35.0178571,218.08,61.06662,98245.39,0.51,-11.64,316.95,24119.2
26.09.2021,03:50:26,54.8915016,35.0178428,218.06,60.36867,98253.02,0.01,-11.53,317.45,24124.18
26.09.2021,03:50:26,54.8915105,35.0178285,218.01,61.02424,98245.84,-0.35,-10.7,317.79,24129.2
26.09.2021,03:50:27,54.8915195,35.0178142,217.99,60.90839,98247.13,-0.29,-9.85,318.14,24134.25
26.09.2021,03:50:27,54.8915287,35.0177998,217.97,60.22456,98254.58,-0.74,-10.33,318.21,24138.59
26.09.2021,03:50:27,54.8915377,35.0177856,217.93,60.67385,98249.69,-1.14,-11.1,317.82,24142.64
26.09.2021,03:50:27,54.8915467,35.0177714,217.91,60.93099,98246.88,-0.6,-11.24,317.12,24147.19
26.09.2021,03:50:27,54.8915555,35.0177575,217.96,60.92817,98246.89,0.38,-10.78,316.4,24151.93
26.09.2021,03:50:28,54.8915642,35.0177435,217.92,61.25877,98243.3,0.62,-9.72,315.83,24157.06
26.09.2021,03:50:28,54.8915728,35.0177294,217.88,59.76679,98259.58,0.7,-8.51,315.73,24161.63
26.09.2021,03:50:28,54.8915814,35.0177152,217.87,61.31812,98242.66,1.03,-8.83,315.89,24165.78
26.09.2021,03:50:28,54.89159,35.017701,217.88,61.56678,98239.92,0.8,-8.91,316.14,24169.62
26.09.2021,03:50:28,54.8915986,35.0176868,217.9,61.06097,98245.45,0.1,-9.74,316.26,24173.44
26.09.2021,03:50:29,54.8916072,35.0176724,217.89,60.82644,98248.02,1.04,-9.44,316.46,24175.33
26.09.2021,03:50:29,54.8916159,35.017658,217.89,60.27542,98254.03,0.34,-10.01,316.38,24179.53
26.09.2021,03:50:29,54.8916246,35.0176437,217.91,61.10336,98245,0.47,-9.35,316.04,24183.73
26.09.2021,03:50:29,54.8916332,35.0176292,217.9,60.41106,98252.55,1.45,-9.18,316.2,24187.4
26.09.2021,03:50:29,54.8916418,35.0176147,217.9,60.91404,98247.07,1.5,-10.05,316.2,24191.69
26.09.2021,03:50:30,54.8916505,35.0176,217.89,61.02424,98245.85,2.52,-8.8,316.7,24196.07
26.09.2021,03:50:30,54.8916591,35.0175856,217.87,60.30651,98253.68,1.66,-8.87,317.18,24199.76
26.09.2021,03:50:30,54.8916678,35.0175712,217.88,60.47322,98251.87,1.58,-9.67,317.09,24203.95
26.09.2021,03:50:30,54.8916766,35.0175565,217.85,60.84904,98247.77,1.37,-9.87,317.11,24207.86
26.09.2021,03:50:30,54.8916854,35.0175421,217.85,60.34042,98253.3,0.72,-9.6,317.03,24212.41
26.09.2021,03:50:31,54.8916944,35.0175278,217.84,60.15392,98255.34,1.58,-9.49,316.92,24216.3
26.09.2021,03:50:31,54.8917035,35.0175135,217.82,60.65407,98249.88,1.36,-9.59,316.76,24219.61
26.09.2021,03:50:31,54.8917127,35.0174991,217.8,60.44779,98252.15,0.07,-9.33,316.05,24223.46
26.09.2021,03:50:31,54.8917218,35.0174847,217.78,60.38845,98252.8,-0.32,-8.66,315.2,24225.4
26.09.2021,03:50:31,54.8917309,35.0174701,217.73,60.38563,98252.83,0.18,-7.02,314.47,24229.24
26.09.2021,03:50:32,54.8917399,35.0174554,217.69,60.32064,98253.54,0.2,-6.19,314.45,24233
26.09.2021,03:50:32,54.891749,35.0174405,217.67,60.39693,98252.69,1.05,-7.99,315.05,24237.15
26.09.2021,03:50:32,54.8917581,35.0174256,217.69,60.24717,98254.33,1.21,-9.11,315.8,24241.33
26.09.2021,03:50:32,54.891767,35.0174108,217.7,59.77527,98259.48,0.53,-9.33,316.34,24245.45
26.09.2021,03:50:32,54.8917759,35.0173959,217.67,60.04371,98256.55,-0.51,-8.12,316.65,24249.58
26.09.2021,03:50:33,54.891785,35.0173812,217.66,60.38563,98252.8,-0.33,-7.67,316.58,24253.54
26.09.2021,03:50:33,54.891794,35.0173664,217.65,60.21326,98254.71,0.49,-7.94,316.58,24257.15
26.09.2021,03:50:33,54.8918031,35.0173515,217.65,60.26977,98254.09,1.25,-8.54,317.03,24261.61
26.09.2021,03:50:33,54.8918121,35.0173364,217.63,60.21608,98254.66,1.16,-7.55,317.34,24265.96
26.09.2021,03:50:33,54.891821,35.0173214,217.62,60.11718,98255.74,1.2,-7.63,317.46,24270.06
26.09.2021,03:50:34,54.8918299,35.0173067,217.61,60.12849,98255.63,0.47,-6.75,317.33,24274.06
26.09.2021,03:50:34,54.8918389,35.0172918,217.6,61.11466,98244.88,0.83,-7.3,317.13,24276.06
26.09.2021,03:50:34,54.8918478,35.0172769,217.62,60.55517,98250.96,0.64,-8.37,317.06,24280.92
26.09.2021,03:50:34,54.8918567,35.0172621,217.6,60.72189,98249.16,1.12,-8.08,316.76,24285.54
26.09.2021,03:50:34,54.8918656,35.0172473,217.55,59.95894,98257.48,2.04,-7.98,316.87,24290.28
26.09.2021,03:50:35,54.8918746,35.0172326,217.55,60.97903,98246.35,2.01,-7.03,317.16,24294.76
26.09.2021,03:50:35,54.8918835,35.017218,217.54,59.85439,98258.62,1.07,-7.45,317.08,24298.37
26.09.2021,03:50:35,54.8918926,35.0172035,217.55,60.23869,98254.41,-0.57,-8.2,316.59,24302.46
26.09.2021,03:50:35,54.8919018,35.0171893,217.58,60.21043,98254.73,-1.13,-8.5,316.07,24306.72
26.09.2021,03:50:35,54.891911,35.0171753,217.6,59.92221,98257.87,-1.41,-7.4,315.88,24311.48
26.09.2021,03:50:36,54.89192,35.0171613,217.63,59.44749,98263.04,-1.5,-7.37,315.79,24315.59
26.09.2021,03:50:36,54.8919291,35.017147,217.65,60.28673,98253.89,-1.05,-8,315.84,24320.13
26.09.2021,03:50:36,54.8919382,35.0171328,217.68,59.66224,98260.7,-0.01,-7.99,315.91,24324.4
26.09.2021,03:50:36,54.8919471,35.0171188,217.7,60.0635,98256.34,-1.42,-7.78,316.38,24328.18
26.09.2021,03:50:36,54.891956,35.0171049,217.73,59.57465,98261.66,-1.58,-9.07,316.68,24332.74
26.09.2021,03:50:37,54.8919647,35.017091,217.77,59.96177,98257.45,-2.05,-9.12,317.1,24336.92
26.09.2021,03:50:37,54.8919735,35.0170771,217.82,60.51561,98251.39,-2.62,-10.24,317.33,24339.09
26.09.2021,03:50:37,54.8919823,35.0170633,217.84,60.31781,98253.56,-2.8,-10.63,317.36,24343.61
26.09.2021,03:50:37,54.8919911,35.0170493,217.86,59.06036,98267.27,-2.28,-9.66,317.21,24348.38
26.09.2021,03:50:37,54.8919999,35.0170353,217.84,60.68233,98249.59,-2.36,-9.96,317.28,24352.76
26.09.2021,03:50:38,54.8920085,35.0170213,217.84,60.37432,98252.94,-2.52,-8.63,317.14,24357.5
26.09.2021,03:50:38,54.8920171,35.0170072,217.85,59.82613,98258.92,-2.06,-9.48,316.79,24361.23
26.09.2021,03:50:38,54.8920258,35.0169931,217.91,60.31498,98253.58,-2.08,-9.46,316.34,24365.62
26.09.2021,03:50:38,54.8920344,35.0169789,217.95,60.70776,98249.31,-1.44,-9.39,315.95,24369.28
26.09.2021,03:50:38,54.8920428,35.0169647,217.99,60.43084,98252.33,-1.69,-10.45,315.5,24373.4
26.09.2021,03:50:39,54.8920512,35.0169503,218.02,60.82361,98248.03,-1.43,-9.71,315.27,24377.77
26.09.2021,03:50:39,54.8920596,35.0169357,218.03,60.10588,98255.88,-0.73,-9.02,314.99,24381.46
26.09.2021,03:50:39,54.892068,35.016921,218.06,60.10023,98255.94,0.65,-9.35,315.21,24385.14
26.09.2021,03:50:39,54.8920763,35.0169062,218.08,59.89112,98258.2,0.74,-11.2,315.61,24387.26
26.09.2021,03:50:39,54.8920846,35.0168913,218.1,60.43366,98252.31,1.09,-11.18,315.84,24391.72
26.09.2021,03:50:40,54.892093,35.0168764,218.09,59.30903,98264.55,1.5,-10.63,316.61,24396.13
26.09.2021,03:50:40,54.8921015,35.0168614,218.09,59.51248,98262.34,1.22,-9.97,317.09,24399.87
26.09.2021,03:50:40,54.8921101,35.0168466,218.11,60.40823,98252.56,0.45,-10.92,317.27,24403.64
26.09.2021,03:50:40,54.8921187,35.0168318,218.14,60.21608,98254.67,-0.07,-11.17,317.24,24407.63
26.09.2021,03:50:40,54.8921275,35.016817,218.15,60.39693,98252.69,0.24,-11.41,316.76,24412.31
26.09.2021,03:50:41,54.8921363,35.0168022,218.13,59.93351,98257.77,1,-10.41,316.32,24416.81
26.09.2021,03:50:41,54.8921449,35.0167876,218.14,59.56899,98261.73,1.12,-10.17,315.98,24421.11
26.09.2021,03:50:41,54.8921536,35.0167728,218.13,59.90808,98258.02,1.22,-10.44,316.04,24425.62
26.09.2021,03:50:41,54.8921624,35.016758,218.13,59.84874,98258.69,0.97,-10.76,316.2,24429.81
26.09.2021,03:50:41,54.8921711,35.0167434,218.15,59.68768,98260.42,0.39,-11.55,316.39,24434.12
26.09.2021,03:50:42,54.8921799,35.0167288,218.16,59.55487,98261.88,-0.25,-11.37,316.53,24438.97
26.09.2021,03:50:42,54.8921887,35.0167144,218.17,60.31216,98253.62,0.21,-10.85,316.52,24443.89
26.09.2021,03:50:42,54.8921975,35.0167,218.16,60.08045,98256.15,0.22,-10.5,317.06,24446.02
26.09.2021,03:50:42,54.8922063,35.0166855,218.16,60.06915,98256.26,0.15,-11.95,317.11,24450.08
26.09.2021,03:50:42,54.8922151,35.016671,218.18,59.34294,98264.2,-0.4,-11.94,317.1,24454.68
26.09.2021,03:50:43,54.892224,35.0166566,218.2,60.14262,98255.48,0.1,-12.75,317.07,24459.39
26.09.2021,03:50:43,54.892233,35.0166422,218.2,59.85439,98258.6,-0.75,-12.96,317.2,24464.04
26.09.2021,03:50:43,54.8922421,35.0166278,218.2,59.71028,98260.2,-1.1,-12.46,317.34,24469.02
26.09.2021,03:50:43,54.8922512,35.0166136,218.22,60.55517,98250.96,-1.36,-11.77,317.5,24473.67
26.09.2021,03:50:43,54.8922603,35.0165993,218.2,60.30368,98253.73,-1.19,-11.65,317.61,24478.09
26.09.2021,03:50:44,54.8922695,35.0165852,218.25,59.75549,98259.68,-2.21,-11.18,317.72,24482
26.09.2021,03:50:44,54.8922786,35.0165711,218.28,60.62016,98250.26,-2.43,-11.83,317.47,24485.81
26.09.2021,03:50:44,54.8922878,35.0165568,218.29,59.90808,98258.04,-3.04,-11.05,316.91,24490.34
26.09.2021,03:50:44,54.892297,35.0165424,218.31,60.38845,98252.78,-2.89,-10.48,316.51,24494.86
26.09.2021,03:50:44,54.8923062,35.0165279,218.31,60.35737,98253.12,-1.95,-9.13,316.05,24499.25
26.09.2021,03:50:45,54.8923152,35.0165133,218.32,59.97307,98257.34,-0.74,-9.11,315.66,24503.7
26.09.2021,03:50:45,54.8923241,35.0164985,218.34,60.43366,98252.28,-0.96,-9.53,315.97,24505.48
26.09.2021,03:50:45,54.8923329,35.0164838,218.37,59.9759,98257.3,-1.06,-10.58,316.44,24509.7
26.09.2021,03:50:45,54.8923417,35.0164692,218.41,60.00133,98257.02,-1.23,-10.94,316.87,24514.07
26.09.2021,03:50:45,54.8923504,35.0164548,218.44,60.34607,98253.27,-1.93,-10.37,317.39,24519
26.09.2021,03:50:46,54.8923593,35.0164401,218.45,59.8883,98258.25,-1.4,-9.16,317.67,24523.91
26.09.2021,03:50:46,54.8923681,35.0164255,218.44,60.97055,98246.44,-1.13,-10.72,317.78,24527.97
26.09.2021,03:50:46,54.8923767,35.0164109,218.46,60.47887,98251.81,-0.94,-10.78,317.69,24532.54
26.09.2021,03:50:46,54.8923854,35.0163963,218.47,60.63147,98250.13,-0.97,-11.36,317.29,24536.67
26.09.2021,03:50:46,54.8923942,35.0163818,218.49,61.28703,98242.98,-0.8,-10.6,316.58,24541.28
26.09.2021,03:50:47,54.892403,35.0163674,218.52,60.93382,98246.84,-0.29,-10.06,316.05,24545.51
26.09.2021,03:50:47,54.8924117,35.0163528,218.54,60.67102,98249.7,0.3,-10.29,315.96,24549.81
26.09.2021,03:50:47,54.8924203,35.0163382,218.55,60.47322,98251.86,0.27,-10.49,316.04,24553.91
26.09.2021,03:50:47,54.8924289,35.0163236,218.56,60.47605,98251.84,0.33,-10.96,316.13,24558.15
26.09.2021,03:50:47,54.8924376,35.0163091,218.57,60.47322,98251.87,0.03,-10.91,316.4,24562.34
26.09.2021,03:50:48,54.8924463,35.0162947,218.58,60.493,98251.65,-0.56,-10.84,316.62,24564.51
26.09.2021,03:50:48,54.892455,35.0162804,218.56,60.31498,98253.59,-0.66,-10.62,316.65,24568.71
26.09.2021,03:50:48,54.8924638,35.0162662,218.55,60.57495,98250.75,-1.31,-11.27,316.84,24573.04
26.09.2021,03:50:48,54.8924726,35.0162522,218.55,61.19378,98244,-1.3,-11.04,316.98,24577.87
26.09.2021,03:50:48,54.8924814,35.0162381,218.52,60.50431,98251.52,-1.88,-10.69,317.41,24582.55
26.09.2021,03:50:49,54.8924901,35.016224,218.52,59.45031,98263.03,-1.72,-10.34,317.74,24587.08
26.09.2021,03:50:49,54.8924988,35.0162099,218.51,61.62612,98239.3,-1.84,-11.16,317.94,24591.53
26.09.2021,03:50:49,54.8925076,35.0161957,218.51,60.52974,98251.23,-1.36,-11.16,318.03,24596.22
26.09.2021,03:50:49,54.8925163,35.0161815,218.5,61.174,98244.23,-1.01,-11.34,318.15,24600.75
